Id,Activity Date,Total Steps,Total Dis.,Tracker Dis.,Logged Activities Dis.,Very Active Dis.,Moderately Active Dis.,Lightly Active Dis.,Sedentary Active Dis.,Very Active Min.,Moderately Active Min.,Lightly Active Min.,Sedentary Min.,Calories,,,,
5553957443,4/15/2016,16556,10.86 miles,10.86 miles,. miles,4.16 miles,4.71 miles,1.98 miles,. miles,0:58,3:59,0:38,11:29,2254,,,,
5553957443,4/16/2016,5771,3.77 miles,3.77 miles,. miles,. miles,3.77 miles,. miles,. miles,0:00,4:48,0:00,8:41,1831,,,,
5553957443,4/17/2016,655,.43 miles,.43 miles,. miles,. miles,.43 miles,. miles,. miles,0:00,0:46,0:00,15:43,1397,,,,
5553957443,4/18/2016,3727,2.43 miles,2.43 miles,. miles,. miles,2.43 miles,. miles,. miles,0:00,3:26,0:00,10:22,1683,,,,
5553957443,4/19/2016,15482,10.11 miles,10.11 miles,. miles,4.28 miles,4.18 miles,1.66 miles,. miles,1:09,4:09,0:28,12:36,2284,,,,
5553957443,4/20/2016,2713,1.77 miles,1.77 miles,. miles,. miles,1.77 miles,. miles,. miles,0:00,2:28,0:00,9:58,1570,,,,
5553957443,4/21/2016,12346,8.06 miles,8.06 miles,. miles,2.95 miles,2.96 miles,2.16 miles,. miles,0:47,2:57,0:42,13:21,2066,,,,
5553957443,4/22/2016,11682,7.63 miles,7.63 miles,. miles,1.38 miles,5.6 miles,.63 miles,. miles,0:25,4:30,0:16,13:01,2105,,,,
5553957443,4/23/2016,4112,2.69 miles,2.69 miles,. miles,. miles,2.68 miles,. miles,. miles,0:00,4:32,0:00,7:23,1776,,,,
5553957443,4/24/2016,1807,1.18 miles,1.18 miles,. miles,. miles,1.18 miles,. miles,. miles,0:00,1:44,0:00,9:42,1507,,,,
5553957443,4/25/2016,10946,7.19 miles,7.19 miles,. miles,2.93 miles,3.69 miles,.57 miles,. miles,0:51,3:21,0:11,12:12,2033,,,,
5553957443,4/26/2016,11886,7.76 miles,7.76 miles,. miles,2.37 miles,4.46 miles,.93 miles,. miles,0:40,3:58,0:18,12:30,2093,,,,
5553957443,4/27/2016,10538,6.88 miles,6.88 miles,. miles,1.14 miles,4.74 miles,1. miles,. miles,0:16,3:26,0:16,12:25,1922,,,,
5553957443,4/28/2016,11393,7.63 miles,7.63 miles,. miles,3.71 miles,3.17 miles,.75 miles,. miles,0:49,2:45,0:13,12:07,1999,,,,
5553957443,4/29/2016,12764,8.33 miles,8.33 miles,. miles,2.79 miles,4.91 miles,.64 miles,. miles,0:46,4:30,0:15,11:49,2169,,,,
5553957443,4/30/2016,1202,.78 miles,.78 miles,. miles,. miles,.78 miles,. miles,. miles,0:00,1:24,0:00,8:26,1463,,,,
5553957443,5/1/2016,5164,3.37 miles,3.37 miles,. miles,. miles,3.37 miles,. miles,. miles,0:00,3:57,0:00,7:16,1747,,,,
5553957443,5/2/2016,9769,6.38 miles,6.38 miles,. miles,1.06 miles,4.9 miles,.41 miles,. miles,0:23,3:47,0:09,12:04,1996,,,,
5553957443,5/3/2016,12848,8.39 miles,8.39 miles,. miles,1.5 miles,5.68 miles,1.2 miles,. miles,0:26,4:07,0:29,13:32,2116,,,,
5553957443,5/4/2016,4249,2.77 miles,2.77 miles,. miles,. miles,2.77 miles,. miles,. miles,0:00,3:44,0:00,10:51,1698,,,,
5553957443,5/5/2016,14331,9.51 miles,9.51 miles,. miles,3.43 miles,4.43 miles,1.66 miles,. miles,0:44,4:01,0:29,11:32,2156,,,,
5553957443,5/6/2016,9632,6.29 miles,6.29 miles,. miles,1.52 miles,4.23 miles,.54 miles,. miles,0:21,3:49,0:09,12:41,1916,,,,
5553957443,5/7/2016,1868,1.22 miles,1.22 miles,. miles,. miles,1.22 miles,. miles,. miles,0:00,1:36,0:00,15:02,1494,,,,
5553957443,5/8/2016,6083,4. miles,4. miles,. miles,.22 miles,3.3 miles,.47 miles,. miles,0:03,3:30,0:08,8:25,1762,,,,
5553957443,5/9/2016,11611,7.58 miles,7.58 miles,. miles,2.13 miles,4.56 miles,.89 miles,. miles,0:59,4:11,0:22,11:07,2272,,,,
5553957443,5/10/2016,16358,10.71 miles,10.71 miles,. miles,3.87 miles,5.2 miles,1.61 miles,. miles,1:01,4:25,0:40,11:47,2335,,,,
5553957443,5/11/2016,4926,3.22 miles,3.22 miles,. miles,. miles,3.22 miles,. miles,. miles,0:00,3:15,0:00,10:28,1693,,,,
5553957443,5/12/2016,3121,2.04 miles,2.04 miles,. miles,.58 miles,1.06 miles,.4 miles,. miles,0:08,0:48,0:06,3:42,741,,,,
5577150313,4/12/2016,8135,6.08 miles,6.08 miles,. miles,3.6 miles,2.1 miles,.38 miles,. miles,1:26,2:20,0:16,12:08,3405,,,,
5577150313,4/13/2016,5077,3.79 miles,3.79 miles,. miles,.32 miles,3.25 miles,.22 miles,. miles,0:15,2:24,0:11,12:56,2551,,,,
5577150313,4/14/2016,8596,6.42 miles,6.42 miles,. miles,3.33 miles,2.78 miles,.31 miles,. miles,1:58,2:56,0:30,11:02,4022,,,,
5577150313,4/15/2016,12087,9.08 miles,9.08 miles,. miles,3.92 miles,3.56 miles,1.6 miles,. miles,1:55,3:19,0:54,11:35,4005,,,,
5577150313,4/16/2016,14269,10.66 miles,10.66 miles,. miles,6.64 miles,2.73 miles,1.28 miles,. miles,3:04,2:38,0:56,7:52,4274,,,,
5577150313,4/17/2016,12231,9.14 miles,9.14 miles,. miles,5.98 miles,2.32 miles,.83 miles,. miles,3:20,2:39,0:37,8:45,4552,,,,
5577150313,4/18/2016,9893,7.39 miles,7.39 miles,. miles,4.86 miles,1.82 miles,.72 miles,. miles,1:54,2:10,0:32,10:23,3625,,,,
5577150313,4/19/2016,12574,9.42 miles,9.42 miles,. miles,7.02 miles,1.76 miles,.64 miles,. miles,1:48,1:51,0:23,12:13,3501,,,,
5577150313,4/20/2016,8330,6.22 miles,6.22 miles,. miles,4.12 miles,1.76 miles,.34 miles,. miles,1:27,1:53,0:16,12:53,3192,,,,
5577150313,4/21/2016,10830,8.09 miles,8.09 miles,. miles,3.65 miles,2.78 miles,1.66 miles,. miles,1:50,2:55,1:14,11:10,4018,,,,
5577150313,4/22/2016,9172,6.85 miles,6.85 miles,. miles,2.42 miles,3.3 miles,.79 miles,. miles,1:02,3:20,0:30,13:43,3329,,,,
5577150313,4/23/2016,7638,5.71 miles,5.71 miles,. miles,1.21 miles,4.14 miles,.36 miles,. miles,0:24,3:43,0:24,10:27,3152,,,,
5577150313,4/24/2016,15764,11.78 miles,11.78 miles,. miles,7.65 miles,1.98 miles,2.15 miles,. miles,3:30,2:21,1:05,7:05,4392,,,,
5577150313,4/25/2016,6393,4.78 miles,4.78 miles,. miles,1.35 miles,2.76 miles,.67 miles,. miles,1:01,3:34,0:38,12:23,3374,,,,
5577150313,4/26/2016,5325,3.98 miles,3.98 miles,. miles,.85 miles,2.47 miles,.65 miles,. miles,0:38,3:01,0:32,12:39,3088,,,,
5577150313,4/27/2016,6805,5.14 miles,5.14 miles,. miles,1.81 miles,2.93 miles,.4 miles,. miles,1:03,3:10,0:16,12:53,3294,,,,
5577150313,4/28/2016,9841,7.43 miles,7.43 miles,. miles,3.25 miles,3.01 miles,1.17 miles,. miles,1:39,2:21,0:51,11:32,3580,,,,
5577150313,4/29/2016,7924,5.92 miles,5.92 miles,. miles,2.84 miles,2.47 miles,.61 miles,. miles,1:37,2:45,0:36,12:19,3544,,,,
5577150313,4/30/2016,12363,9.24 miles,9.24 miles,. miles,5.83 miles,2.61 miles,.79 miles,. miles,3:27,2:43,0:45,10:21,4501,,,,
5577150313,5/1/2016,13368,9.99 miles,9.99 miles,. miles,5.31 miles,3.24 miles,1.44 miles,. miles,3:14,2:58,1:12,8:19,4546,,,,
5577150313,5/2/2016,7439,5.56 miles,5.56 miles,. miles,1.12 miles,4.07 miles,.35 miles,. miles,0:37,3:55,0:20,12:12,3014,,,,
5577150313,5/3/2016,11045,8.25 miles,8.25 miles,. miles,4.52 miles,3.57 miles,.15 miles,. miles,1:37,3:32,0:08,9:40,3795,,,,
5577150313,5/4/2016,5206,3.89 miles,3.89 miles,. miles,1.56 miles,2.08 miles,.25 miles,. miles,0:25,2:21,0:09,10:31,2755,,,,
5577150313,5/5/2016,7550,5.64 miles,5.64 miles,. miles,2.5 miles,2.67 miles,.47 miles,. miles,0:45,2:23,0:21,19:13,3004,,,,
5577150313,5/6/2016,4950,3.7 miles,3.7 miles,. miles,1.93 miles,1.45 miles,.32 miles,. miles,0:41,1:19,0:16,21:44,2643,,,,
5577150313,5/7/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1819,,,,
5577150313,5/8/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1819,,,,
5577150313,5/9/2016,3421,2.56 miles,2.56 miles,. miles,1.43 miles,.99 miles,.14 miles,. miles,0:34,1:10,0:11,18:19,2489,,,,
5577150313,5/10/2016,8869,6.65 miles,6.65 miles,. miles,2.56 miles,3.35 miles,.75 miles,. miles,1:44,3:14,0:37,10:39,3841,,,,
5577150313,5/11/2016,4038,3.04 miles,3.04 miles,. miles,1.83 miles,.89 miles,.3 miles,. miles,0:45,1:03,0:15,4:17,1665,,,,
6117666160,4/12/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1496,,,,
6117666160,4/13/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1496,,,,
6117666160,4/14/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1496,,,,
6117666160,4/15/2016,14019,10.59 miles,10.59 miles,. miles,. miles,10.3 miles,.28 miles,. miles,0:00,8:33,0:06,15:21,2865,,,,
6117666160,4/16/2016,14450,10.91 miles,10.91 miles,. miles,.58 miles,9.48 miles,.85 miles,. miles,0:07,8:38,0:15,8:22,2828,,,,
6117666160,4/17/2016,7150,5.4 miles,5.4 miles,. miles,. miles,5.4 miles,. miles,. miles,0:00,5:12,0:00,11:42,2225,,,,
6117666160,4/18/2016,5153,3.91 miles,3.91 miles,. miles,. miles,3.89 miles,. miles,. miles,0:00,4:01,0:00,12:39,2018,,,,
6117666160,4/19/2016,11135,8.41 miles,8.41 miles,. miles,. miles,8.41 miles,. miles,. miles,0:00,8:00,0:00,7:05,2606,,,,
6117666160,4/20/2016,10449,8.02 miles,8.02 miles,. miles,2.03 miles,5.52 miles,.48 miles,. miles,0:26,5:49,0:10,9:47,2536,,,,
6117666160,4/21/2016,19542,15.01 miles,15.01 miles,. miles,.98 miles,5.62 miles,.4 miles,. miles,0:11,4:54,0:19,9:39,4900,,,,
6117666160,4/22/2016,8206,6.2 miles,6.2 miles,. miles,. miles,6.2 miles,. miles,. miles,0:00,6:42,0:00,6:53,2409,,,,
6117666160,4/23/2016,11495,8.68 miles,8.68 miles,. miles,. miles,8.68 miles,. miles,. miles,0:00,8:32,0:00,7:48,2651,,,,
6117666160,4/24/2016,7623,5.76 miles,5.76 miles,. miles,. miles,5.76 miles,. miles,. miles,0:00,6:02,0:00,11:51,2305,,,,
6117666160,4/25/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1497,,,,
6117666160,4/26/2016,9543,7.21 miles,7.21 miles,. miles,. miles,6.87 miles,.34 miles,. miles,0:00,5:52,0:07,17:57,2450,,,,
6117666160,4/27/2016,9411,7.11 miles,7.11 miles,. miles,. miles,7.11 miles,. miles,. miles,0:00,7:38,0:00,6:57,2576,,,,
6117666160,4/28/2016,3403,2.6 miles,2.6 miles,. miles,. miles,2.6 miles,. miles,. miles,0:00,2:21,0:00,12:38,1879,,,,
6117666160,4/29/2016,9592,7.24 miles,7.24 miles,. miles,. miles,7.24 miles,. miles,. miles,0:00,7:41,0:00,7:59,2560,,,,
6117666160,4/30/2016,6987,5.28 miles,5.28 miles,. miles,. miles,5.28 miles,. miles,. miles,0:00,5:43,0:00,17:20,2275,,,,
6117666160,5/1/2016,8915,6.73 miles,6.73 miles,. miles,. miles,6.73 miles,. miles,. miles,0:00,6:37,0:00,8:45,2361,,,,
6117666160,5/2/2016,4933,3.73 miles,3.73 miles,. miles,. miles,3.73 miles,. miles,. miles,0:00,3:56,0:00,20:04,2044,,,,
6117666160,5/3/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1496,,,,
6117666160,5/4/2016,2997,2.26 miles,2.26 miles,. miles,. miles,2.26 miles,. miles,. miles,0:00,2:36,0:00,21:19,1902,,,,
6117666160,5/5/2016,9799,7.4 miles,7.4 miles,. miles,. miles,7.4 miles,. miles,. miles,0:00,8:07,0:00,7:59,2636,,,,
6117666160,5/6/2016,3365,2.68 miles,2.68 miles,. miles,. miles,2.68 miles,. miles,. miles,0:00,2:13,0:00,11:13,1838,,,,
6117666160,5/7/2016,7336,5.54 miles,5.54 miles,. miles,. miles,5.54 miles,. miles,. miles,0:00,6:52,0:00,7:36,2469,,,,
6117666160,5/8/2016,7328,5.53 miles,5.53 miles,. miles,. miles,5.53 miles,. miles,. miles,0:00,5:18,0:00,8:37,2250,,,,
6117666160,5/9/2016,4477,3.38 miles,3.38 miles,. miles,. miles,3.38 miles,. miles,. miles,0:00,3:17,0:00,2:05,1248,,,,
6290855005,4/12/2016,4562,3.45 miles,3.45 miles,. miles,. miles,3.45 miles,. miles,. miles,0:00,3:19,0:00,20:41,2560,,,,
6290855005,4/13/2016,7142,5.4 miles,5.4 miles,. miles,. miles,5.39 miles,. miles,.01 miles,0:00,5:50,0:00,18:10,2905,,,,
6290855005,4/14/2016,7671,5.8 miles,5.8 miles,. miles,. miles,5.77 miles,. miles,.03 miles,0:00,6:03,0:00,17:57,2952,,,,
6290855005,4/15/2016,9501,7.18 miles,7.18 miles,. miles,. miles,7.17 miles,. miles,.01 miles,0:00,5:28,0:00,18:32,2896,,,,
6290855005,4/16/2016,8301,6.28 miles,6.28 miles,. miles,. miles,6.27 miles,. miles,.01 miles,0:00,4:18,0:00,19:42,2783,,,,
6290855005,4/17/2016,7851,5.94 miles,5.94 miles,. miles,1.14 miles,4. miles,.79 miles,. miles,0:31,3:45,0:12,19:32,3171,,,,
6290855005,4/18/2016,6885,5.21 miles,5.21 miles,. miles,. miles,5.19 miles,. miles,.02 miles,0:00,4:31,0:00,19:29,2766,,,,
6290855005,4/19/2016,7142,5.4 miles,5.4 miles,. miles,. miles,5.39 miles,. miles,.01 miles,0:00,5:21,0:00,18:39,2839,,,,
6290855005,4/20/2016,6361,4.81 miles,4.81 miles,. miles,. miles,4.8 miles,. miles,.01 miles,0:00,4:18,0:00,19:42,2701,,,,
6290855005,4/21/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2060,,,,
6290855005,4/22/2016,6238,4.72 miles,4.72 miles,. miles,. miles,4.72 miles,. miles,. miles,0:00,5:02,0:00,18:58,2796,,,,
6290855005,4/23/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:33,0:00,0:00,23:27,2664,,,,
6290855005,4/24/2016,5896,4.46 miles,4.46 miles,. miles,. miles,4.46 miles,. miles,. miles,0:00,4:18,0:00,19:42,2703,,,,
6290855005,4/25/2016,7802,5.9 miles,5.9 miles,. miles,.68 miles,5.03 miles,.18 miles,.01 miles,0:08,4:09,0:03,19:40,2771,,,,
6290855005,4/26/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2060,,,,
6290855005,4/27/2016,5565,4.21 miles,4.21 miles,. miles,. miles,4.18 miles,. miles,.03 miles,0:00,4:47,0:00,19:13,2743,,,,
6290855005,4/28/2016,5731,4.33 miles,4.33 miles,. miles,. miles,4.33 miles,. miles,. miles,0:00,4:15,0:00,19:45,2687,,,,
6290855005,4/29/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,2060,,,,
6290855005,4/30/2016,6744,5.1 miles,5.1 miles,. miles,. miles,5.09 miles,. miles,.01 miles,0:00,5:24,0:00,18:36,2843,,,,
6290855005,5/1/2016,9837,7.44 miles,7.44 miles,. miles,.66 miles,4. miles,2.75 miles,.02 miles,0:08,4:42,1:35,17:35,3327,,,,
6290855005,5/2/2016,6781,5.13 miles,5.13 miles,. miles,. miles,5.11 miles,. miles,.02 miles,0:00,4:28,0:00,19:32,2725,,,,
6290855005,5/3/2016,6047,4.57 miles,4.57 miles,. miles,. miles,4.57 miles,. miles,. miles,0:00,4:00,0:00,20:00,2671,,,,
6290855005,5/4/2016,5832,4.41 miles,4.41 miles,. miles,. miles,4.4 miles,. miles,.01 miles,0:00,4:32,0:00,19:28,2718,,,,
6290855005,5/5/2016,6339,4.79 miles,4.79 miles,. miles,. miles,4.79 miles,. miles,. miles,0:00,3:59,0:00,20:01,2682,,,,
6290855005,5/6/2016,6116,4.62 miles,4.62 miles,. miles,. miles,4.59 miles,. miles,.03 miles,0:00,5:05,0:00,18:55,2806,,,,
6290855005,5/7/2016,5510,4.17 miles,4.17 miles,. miles,. miles,4.16 miles,. miles,. miles,0:00,3:47,0:00,20:13,2613,,,,
6290855005,5/8/2016,7706,5.83 miles,5.83 miles,. miles,. miles,5.82 miles,. miles,. miles,0:00,4:11,0:00,19:49,2712,,,,
6290855005,5/9/2016,6277,4.75 miles,4.75 miles,. miles,. miles,4.73 miles,. miles,.02 miles,0:00,4:24,0:00,13:20,2175,,,,
6290855005,5/10/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,0,,,,
6775888955,4/12/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,4/13/2016,4053,2.91 miles,2.91 miles,. miles,1.11 miles,1.22 miles,.58 miles,. miles,0:17,1:25,0:18,17:33,2400,,,,
6775888955,4/14/2016,5162,3.7 miles,3.7 miles,. miles,.87 miles,1.97 miles,.86 miles,. miles,0:14,1:45,0:24,14:23,2507,,,,
6775888955,4/15/2016,1282,.92 miles,.92 miles,. miles,. miles,.92 miles,. miles,. miles,0:00,0:58,0:00,16:16,2127,,,,
6775888955,4/16/2016,4732,3.39 miles,3.39 miles,. miles,2.52 miles,.06 miles,.81 miles,. miles,0:36,0:09,0:18,22:57,2225,,,,
6775888955,4/17/2016,2497,1.79 miles,1.79 miles,. miles,.35 miles,.31 miles,1.13 miles,. miles,0:05,0:19,0:24,23:12,2067,,,,
6775888955,4/18/2016,8294,5.95 miles,5.95 miles,. miles,2. miles,3.17 miles,.77 miles,. miles,0:30,2:26,0:31,20:33,2798,,,,
6775888955,4/19/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,4/20/2016,10771,7.72 miles,7.72 miles,. miles,3.77 miles,2.22 miles,1.74 miles,. miles,1:10,2:58,1:53,17:59,3727,,,,
6775888955,4/21/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,4/22/2016,637,.46 miles,.46 miles,. miles,. miles,.46 miles,. miles,. miles,0:00,0:20,0:00,23:40,1922,,,,
6775888955,4/23/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,4/24/2016,2153,1.54 miles,1.54 miles,. miles,.77 miles,.15 miles,.62 miles,. miles,0:11,0:11,0:18,23:20,2053,,,,
6775888955,4/25/2016,6474,4.64 miles,4.64 miles,. miles,2.27 miles,1.9 miles,.46 miles,. miles,0:33,1:32,0:13,21:42,2484,,,,
6775888955,4/26/2016,7091,5.27 miles,5.27 miles,1.96 miles,3.48 miles,.73 miles,.87 miles,. miles,0:42,0:47,0:30,22:01,2584,,,,
6775888955,4/27/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,4/28/2016,703,.5 miles,.5 miles,. miles,.06 miles,.24 miles,.2 miles,. miles,0:02,0:15,0:13,23:30,1993,,,,
6775888955,4/29/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,4/30/2016,2503,1.79 miles,1.79 miles,. miles,.16 miles,1.48 miles,.16 miles,. miles,0:03,1:24,0:09,22:24,2280,,,,
6775888955,5/1/2016,2487,1.78 miles,1.78 miles,. miles,.48 miles,.68 miles,.62 miles,. miles,0:09,0:50,0:34,22:27,2319,,,,
6775888955,5/2/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,5/3/2016,9,.01 miles,.01 miles,. miles,. miles,.01 miles,. miles,. miles,0:00,0:01,0:00,23:59,1843,,,,
6775888955,5/4/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,5/5/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1841,,,,
6775888955,5/6/2016,4697,3.37 miles,3.37 miles,. miles,.47 miles,1.93 miles,.93 miles,. miles,0:12,1:15,0:35,21:58,2496,,,,
6775888955,5/7/2016,1967,1.41 miles,1.41 miles,. miles,.13 miles,1.05 miles,.24 miles,. miles,0:02,0:49,0:05,9:11,1032,,,,
6962181067,4/12/2016,10199,6.74 miles,6.74 miles,. miles,3.4 miles,2.51 miles,.83 miles,. miles,0:50,3:09,0:14,13:16,1994,,,,
6962181067,4/13/2016,5652,3.74 miles,3.74 miles,. miles,.57 miles,1.96 miles,1.21 miles,. miles,0:08,2:22,0:24,9:08,1718,,,,
6962181067,4/14/2016,1551,1.03 miles,1.03 miles,. miles,. miles,1.03 miles,. miles,. miles,0:00,1:26,0:00,14:22,1466,,,,
6962181067,4/15/2016,5563,3.68 miles,3.68 miles,. miles,. miles,3.68 miles,. miles,. miles,0:00,3:37,0:00,13:57,1756,,,,
6962181067,4/16/2016,13217,8.74 miles,8.74 miles,. miles,3.66 miles,4.88 miles,.19 miles,. miles,0:50,4:40,0:03,12:21,2173,,,,
6962181067,4/17/2016,10145,6.71 miles,6.71 miles,. miles,.33 miles,5.69 miles,.68 miles,. miles,0:05,4:55,0:13,10:34,2027,,,,
6962181067,4/18/2016,11404,7.54 miles,7.54 miles,. miles,.83 miles,4.32 miles,2.39 miles,. miles,0:13,3:58,0:42,11:29,2039,,,,
6962181067,4/19/2016,10742,7.1 miles,7.1 miles,. miles,2.1 miles,2.87 miles,2.13 miles,. miles,0:35,3:15,0:41,10:59,2046,,,,
6962181067,4/20/2016,13928,9.55 miles,9.55 miles,. miles,4.28 miles,5.09 miles,.19 miles,. miles,0:48,4:57,0:04,10:39,2174,,,,
6962181067,4/21/2016,11835,9.71 miles,7.88 miles,4.08 miles,3.99 miles,3.51 miles,2.1 miles,.11 miles,0:53,3:34,0:27,11:48,2179,,,,
6962181067,4/22/2016,10725,7.09 miles,7.09 miles,. miles,1.77 miles,3.77 miles,1.55 miles,. miles,0:30,4:00,0:33,10:59,2086,,,,
6962181067,4/23/2016,20031,13.24 miles,13.24 miles,. miles,4.2 miles,7.04 miles,2. miles,. miles,0:58,5:47,0:41,8:04,2571,,,,
6962181067,4/24/2016,5029,3.32 miles,3.32 miles,. miles,. miles,3.32 miles,. miles,. miles,0:00,3:19,0:00,12:00,1705,,,,
6962181067,4/25/2016,13239,9.27 miles,9.08 miles,2.79 miles,3.02 miles,4.46 miles,1.68 miles,.1 miles,0:35,4:42,0:31,10:37,2194,,,,
6962181067,4/26/2016,10433,6.9 miles,6.9 miles,. miles,2.58 miles,3.9 miles,.42 miles,. miles,0:36,4:14,0:07,11:20,2012,,,,
6962181067,4/27/2016,10320,6.82 miles,6.82 miles,. miles,.55 miles,4.25 miles,2.02 miles,. miles,0:07,4:39,0:38,11:37,2034,,,,
6962181067,4/28/2016,12627,8.35 miles,8.35 miles,. miles,2.51 miles,5.59 miles,.24 miles,. miles,0:38,4:48,0:08,10:21,2182,,,,
6962181067,4/29/2016,10762,7.11 miles,7.11 miles,. miles,.82 miles,5.81 miles,.48 miles,. miles,0:12,6:09,0:15,10:45,2254,,,,
6962181067,4/30/2016,10081,6.66 miles,6.66 miles,. miles,2.24 miles,3.67 miles,.76 miles,. miles,0:32,3:57,0:16,12:11,2002,,,,
6962181067,5/1/2016,5454,3.61 miles,3.61 miles,. miles,. miles,3.61 miles,. miles,. miles,0:00,3:35,0:00,12:02,1740,,,,
6962181067,5/2/2016,12912,8.54 miles,8.54 miles,. miles,1.2 miles,5.34 miles,2. miles,. miles,0:18,5:13,0:39,10:55,2162,,,,
6962181067,5/3/2016,12109,8.12 miles,8.12 miles,. miles,1.74 miles,4.33 miles,2.04 miles,. miles,0:21,4:27,0:36,10:54,2072,,,,
6962181067,5/4/2016,10147,6.71 miles,6.71 miles,. miles,.47 miles,4.55 miles,1.68 miles,. miles,0:15,4:44,0:36,11:23,2086,,,,
6962181067,5/5/2016,10524,6.96 miles,6.96 miles,. miles,.99 miles,4.81 miles,1.16 miles,. miles,0:14,5:05,0:22,9:51,2066,,,,
6962181067,5/6/2016,5908,3.91 miles,3.91 miles,. miles,. miles,3.91 miles,. miles,. miles,0:00,4:59,0:00,11:57,1850,,,,
6962181067,5/7/2016,6815,4.5 miles,4.5 miles,. miles,. miles,4.5 miles,. miles,. miles,0:00,5:28,0:00,12:25,1947,,,,
6962181067,5/8/2016,4188,2.77 miles,2.77 miles,. miles,. miles,2.25 miles,.52 miles,. miles,0:00,2:31,0:14,11:49,1659,,,,
6962181067,5/9/2016,12342,8.72 miles,8.68 miles,3.17 miles,3.9 miles,3.65 miles,1.18 miles,. miles,0:43,3:51,0:21,10:07,2105,,,,
6962181067,5/10/2016,15448,10.21 miles,10.21 miles,. miles,3.47 miles,4.99 miles,1.75 miles,. miles,1:02,4:35,0:34,10:26,2361,,,,
6962181067,5/11/2016,6722,4.44 miles,4.44 miles,. miles,1.49 miles,2.65 miles,.31 miles,. miles,0:24,3:19,0:07,11:49,1855,,,,
6962181067,5/12/2016,3587,2.37 miles,2.37 miles,. miles,. miles,2.11 miles,.25 miles,. miles,0:00,1:45,0:08,2:07,928,,,,
7007744171,4/12/2016,14172,10.29 miles,9.48 miles,4.87 miles,4.5 miles,5.41 miles,.38 miles,. miles,0:53,5:55,0:08,17:04,2937,,,,
7007744171,4/13/2016,12862,9.65 miles,8.6 miles,4.85 miles,4.61 miles,4.48 miles,.56 miles,. miles,0:56,4:21,0:22,18:21,2742,,,,
7007744171,4/14/2016,11179,8.24 miles,7.48 miles,3.29 miles,2.95 miles,4.96 miles,.34 miles,. miles,0:34,5:04,0:06,18:16,2668,,,,
7007744171,4/15/2016,5273,3.53 miles,3.53 miles,. miles,. miles,3.53 miles,. miles,. miles,0:00,3:22,0:00,20:38,2098,,,,
7007744171,4/16/2016,4631,3.1 miles,3.1 miles,. miles,. miles,3.1 miles,. miles,. miles,0:00,3:23,0:00,19:15,2076,,,,
7007744171,4/17/2016,8059,5.39 miles,5.39 miles,. miles,. miles,5.39 miles,. miles,. miles,0:00,5:05,0:00,18:55,2383,,,,
7007744171,4/18/2016,14816,10.98 miles,9.91 miles,4.93 miles,3.79 miles,5.05 miles,2.12 miles,.02 miles,0:48,4:44,0:31,17:57,2832,,,,
7007744171,4/19/2016,14194,10.48 miles,9.5 miles,4.94 miles,4.41 miles,5.31 miles,.76 miles,. miles,0:53,5:04,0:17,17:46,2812,,,,
7007744171,4/20/2016,15566,11.31 miles,10.41 miles,4.92 miles,4.79 miles,5.86 miles,.67 miles,. miles,1:00,5:47,0:33,16:40,3096,,,,
